Row,Product ID,Name,Retailer,Product URL,Image URL,Description,Price,Category,Gender,Has Image,Has Description,Description Length
143,cmu5jnbqj0114ksb06ev04l2i,"Double Dance Mat Dance Game","The Range",https://www.therange.co.uk/toys/electric-and-interactive-toys/interactive-toys/double-dance-mat-dance-game,,"Source: K",24.99,"Children",UNISEX,No,No,9
144,cmu5jmvw300ypksb0cnbl0kot,"DreamHaven Canvas Play Teepee","Cuddleberry",https://www.cuddleberry.uk/products/dreamhaven-canvas-play-teepee?variant=53348955717959,,"Source: K",34.9,"Children",FEMALE,No,No,9
145,cmu5jlw6n00soksb0mu2pu2ec,"Dyson Airwrap Styler","Dyson",https://www.dyson.co.uk/hair-care/hair-stylers/airwrap-id/curly-coily-prussian-blue-bright-copper,,"Source: G",480,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
146,cmu5c1m7o00e1ksb0mg6rupk4,"Dyson Airwrap Styler","Dyson",https://www.dyson.co.uk/hair-care/hair-stylers/airwrap-id/curly-coily-prussian-blue-bright-copper,,"Source: G",480,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
147,cmu5jmcq500vkksb06ilh654b,"Ebellished Headband","Erdem",https://erdem.com/products/embellished-headband-aw26_h2_50924013,,"Free shipping. Available in 2 colours.
Occasion: Any occasion
Source: M",355,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,71
148,cmu5c2apl00hvksb098p7pvjr,"Ebellished Headband","Erdem",https://erdem.com/products/embellished-headband-aw26_h2_50924013,,"Free shipping. Available in 2 colours.
Occasion: Any occasion
Source: M",355,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,71
149,cmu5jmz7h00z7ksb0j907a8z8,"Educational Wooden Games - Djeco Crococroc","Crafts 4 Kids",https://www.crafts4kids.co.uk/products/djeco-educational-wooden-games-crococroc?variant=57067483431285,,"Source: K",17.25,"Children",UNISEX,No,No,9
150,cmu5c1qrm00enksb0pqxj5ivz,"Elara Woven Luxe Tote","The Ariandne",https://theariadne.com/products/elara-woven-luxe-tote,,"Source: G",70,"Home, Style & Objects > Fashion & accessories",FEMALE,No,No,9
151,cmu5jlzic00t4ksb0b6au55jp,"Elara Woven Luxe Tote","The Ariandne",https://theariadne.com/products/elara-woven-luxe-tote,,"Source: G",70,"Home, Style & Objects > Fashion & accessories",FEMALE,No,No,9
152,cmu5c0wpa009rksb0medj3kzg,"Emporio Armani Ladies Federica Mother of Pearl","The Jewel Hut",https://www.thejewelhut.co.uk/emporio-armani-ladies-federica-mother-of-pearl-watch,,"Source: K",209.25,"Home, Style & Objects > Watches",FEMALE,No,No,9
153,cmu5jleft00paksb08rnhxj5w,"Emporio Armani Ladies Federica Mother of Pearl","The Jewel Hut",https://www.thejewelhut.co.uk/emporio-armani-ladies-federica-mother-of-pearl-watch,,"Source: K",209.25,"Home, Style & Objects > Watches",FEMALE,No,No,9
154,cmu5c0frd006zksb090golt6d,"ENDYMION SHAVING CREAM","penhaligons.com",https://www.penhaligons.com/uk/en/p/endymion-shaving-cream-120ml--000000000065195114,,"Source: K",38,"Lifestyle & Wellbeing > Beauty & Skincare",MALE,No,No,9
155,cmu5jl2ol00n4ksb07sxoh873,"ENDYMION SHAVING CREAM","penhaligons.com",https://www.penhaligons.com/uk/en/p/endymion-shaving-cream-120ml--000000000065195114,,"Source: K",38,"Lifestyle & Wellbeing > Beauty & Skincare",MALE,No,No,9
156,cmu5jky9b00meksb0my21iie7,"Energising Boost Wellbeing Gift Set","Norfolk Natural Living",https://www.norfolknaturalliving.com/products/energising-wellbeing-boost-gift-set?variant=39527570997329&country=GB&currency=GBP,,"Source: K",39,"Lifestyle & Wellbeing > Beauty & skincare",UNISEX,No,No,9
157,cmu5c09so0062ksb0r2trs8qd,"Energising Boost Wellbeing Gift Set","Norfolk Natural Living",https://www.norfolknaturalliving.com/products/energising-wellbeing-boost-gift-set?variant=39527570997329&country=GB&currency=GBP,,"Source: K",39,"Lifestyle & Wellbeing > Beauty & skincare",UNISEX,No,No,9
158,cmu5jl1bq00muksb0l8r77hxp,"Essential Serenity Massage, Thermal Baths and Aromatherapy Experience","Aire Baths",https://relax.beaire.com/en/landing/gift-aire/london#cards-experience,,"Source: K",190,"Lifestyle & Wellbeing > Beauty & skincare",UNISEX,No,No,9
159,cmu5c0dyq006nksb0yk89djsa,"Essential Serenity Massage, Thermal Baths and Aromatherapy Experience","Aire Baths",https://relax.beaire.com/en/landing/gift-aire/london#cards-experience,,"Source: K",190,"Lifestyle & Wellbeing > Beauty & skincare",UNISEX,No,No,9
160,cmu5bzjlb001uksb0wro9fny1,"Estate Tour with lunch","Gusbourne",https://www.gusbourne.com/tours/estate?gad_source=1&gad_campaignid=23752163739&gbraid=0AAAAAC04den5QzU7DAuCf5dIcnErOO_Dn,,"Experiences
Source: K",120,"Food & Drink > Wine, beer & drinks",UNISEX,No,No,21
161,cmu5jkhng00jcksb0whypukvy,"Estate Tour with lunch","Gusbourne",https://www.gusbourne.com/tours/estate?gad_source=1&gad_campaignid=23752163739&gbraid=0AAAAAC04den5QzU7DAuCf5dIcnErOO_Dn,,"Experiences
Source: K",120,"Food & Drink > Wine, beer & drinks",UNISEX,No,No,21
162,cmu5jnyn0012yksb02vx4u592,"EUGY Whale Shark - Kids Cardboard Craft Kit","Crafts 4 Kids",https://www.crafts4kids.co.uk/products/eugy-whale-shark-cardboard-craft-kit?variant=56864630604149,,"Source: K",6.99,"Children",UNISEX,No,No,9
163,cmu5jnnsk0124ksb0r8020rki,"Fairy Wings Costume","Meri  Meri",https://merimeri.co.uk/products/fairy-wings-costume,,"Source: K",30,"Children",FEMALE,No,No,9
164,cmu5jmynj00z3ksb0d8qixk27,"Farm Yard Tales Craft Kit","Jacques",https://www.jaqueslondon.co.uk/products/farm-yard-tales-craft-kit?currency=GBP&country=GB,,"Source: K",13.99,"Children",UNISEX,No,No,9
165,cmu5jmbn400vcksb0gtuj6itk,"Faux Fur Scarf","Arket",https://www.arket.com/en-gb/product/faux-fur-scarf-mole-1306100001/,,"Occasion: Any occasion
Source: M",65,"Home, Style & Objects > Fashion & accessories",UNISEX,No,No,32
166,cmu5c28x700hkksb0m97ozpbm,"Faux Fur Scarf","Arket",https://www.arket.com/en-gb/product/faux-fur-scarf-mole-1306100001/,,"Occasion: Any occasion
Source: M",65,"Home, Style & Objects > Fashion & accessories",UNISEX,No,No,32
167,cmu5c1xor00fuksb0020aeirr,"Felix Embroidered Baseball Cap in Washed Black","All Saints",https://www.allsaints.com/men/best-sellers/felix-embroidered-baseball-cap/M221XB-162.html,,"Saturday delivery available, Payment plan options.
Occasion: Any occasion
Source: M",49,"Home, Style & Objects > Fashion & accessories",UNISEX,No,Yes,83
168,cmu5jm44w00u2ksb076rqnp2h,"Felix Embroidered Baseball Cap in Washed Black","All Saints",https://www.allsaints.com/men/best-sellers/felix-embroidered-baseball-cap/M221XB-162.html,,"Saturday delivery available, Payment plan options.
Occasion: Any occasion
Source: M",49,"Home, Style & Objects > Fashion & accessories",UNISEX,No,Yes,83
169,cmu5jmifl00wiksb051tk4l9r,"Find a Golf Lesson near you","PGA Play",https://www.pgaplay.co.uk/,,"Prices vary
Occasion: Any occasion
Source: G",50,"Sport & Fitness > Golf",UNISEX,No,No,44
170,cmu5jkh3v00j8ksb007i7n7it,"Fizzics DraftPour Beer Dispenser","Lakeland",https://www.lakeland.co.uk/products/fizzics-draftpour-beer-dispenser,,"Source: K",109.99,"Food & Drink > Wine, beer & drinks",UNISEX,No,No,9
171,cmu5bzikg001oksb0s0ouqq2d,"Fizzics DraftPour Beer Dispenser","Lakeland",https://www.lakeland.co.uk/products/fizzics-draftpour-beer-dispenser,,"Source: K",109.99,"Food & Drink > Wine, beer & drinks",UNISEX,No,No,9
172,cmu5jmfph00w1ksb03y9916cj,"Football Stadium Tours","Stadium Tours",https://www.stadiumtour.co.uk/,,"Approx price per person
Occasion: Any occasion
Source: G",30,"Sport & Fitness > Football",UNISEX,No,Yes,56
173,cmu5jm8jh00uyksb0wq70wdyr,"Foulard Scarf in Orange","Fendi",https://www.fendi.com/gb-en/woman/accessories/silk-scarves-wrappys/fendi-foulard-orange-silk-foulard-with-tiger-print-fxs419b1vaf1y7i,,"Available in 3 colours. Personalised message option with packaging.
Occasion: Any occasion
Source: M",245,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,100
174,cmu5c245300gzksb099zat8oq,"Foulard Scarf in Orange","Fendi",https://www.fendi.com/gb-en/woman/accessories/silk-scarves-wrappys/fendi-foulard-orange-silk-foulard-with-tiger-print-fxs419b1vaf1y7i,,"Available in 3 colours. Personalised message option with packaging.
Occasion: Any occasion
Source: M",245,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,100
175,cmu5jmhm800wdksb06m1ur89o,"Four Golf Lessons with a PGA Professional","Golf Gift Days",https://golfgiftdays.com/four-one-hour-golf-lessons-pga-professional/,,"Occasion: Any occasion
Source: G",340,"Sport & Fitness > Golf",UNISEX,No,No,32
176,cmu5jlvwx00smksb0zpnes9ot,"Fragrance Discovery Set","Kida Kayo",https://www.kidakyo.com/en-gb/products/discovery-set-1?Size=Build+your+own+%286+x+2ml%29,,"Source: G",55,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
177,cmu5c1lp800dyksb0zasd8766,"Fragrance Discovery Set","Kida Kayo",https://www.kidakyo.com/en-gb/products/discovery-set-1?Size=Build+your+own+%286+x+2ml%29,,"Source: G",55,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
178,cmu5jmdsy00vpksb03ktdbjn5,"Freddie's Flowers Gift Subscription","Freddie's Flowers",https://www.freddiesflowers.com/flower-gifts/subscriptions,,"Price for 3 months; can extend to 12 for £450
Occasion: Any occasion
Source: G",114,"Home, Style & Objects > Home & interiors",UNISEX,No,Yes,78
179,cmu5c07gz005oksb0xcirnbsi,"Frosted Bracelet","La Maison Couture",https://www.lamaisoncouture.com/products/frosted-bracelet?variant=49394555584855&country=GB&currency=GBP,,"Jewellery
Source: K",495,"Lifestyle & Wellbeing > Sustainability & eco living",UNISEX,No,No,19
180,cmu5jkww700m4ksb05x7blhzl,"Frosted Bracelet","La Maison Couture",https://www.lamaisoncouture.com/products/frosted-bracelet?variant=49394555584855&country=GB&currency=GBP,,"Jewellery
Source: K",495,"Lifestyle & Wellbeing > Sustainability & eco living",UNISEX,No,No,19
181,cmu5c26y700heksb0u7hwstfm,"Furr Trimmed Leather Biker Gloves","Massimo Dutti",https://www.massimodutti.com/gb/furtrimmed-leather-biker-gloves-l04623887?pelement=61729678,,"Colour highly popular.
Occasion: Any occasion
Source: M",90,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,55
182,cmu5jma5w00v8ksb0bzyd5z2i,"Furr Trimmed Leather Biker Gloves","Massimo Dutti",https://www.massimodutti.com/gb/furtrimmed-leather-biker-gloves-l04623887?pelement=61729678,,"Colour highly popular.
Occasion: Any occasion
Source: M",90,"Home, Style & Objects > Fashion & accessories",FEMALE,No,Yes,55
183,cmu5jmvcc00ymksb0d7axtm8z,"Gaby Bath Toys","Westwing",https://www.westwing.co.uk/bath-toys-gaby-set-of-5-en-23lie94829.html,,"Source: K",29.99,"Children",UNISEX,No,No,9
184,cmu5jlo2400r0ksb0kicb7re7,"Georg Jensen Bloom Botanica Tea Lights","Heal's",https://www.heals.com/products/bloom-botanica-tea-light-set-of-2,,"Source: K",63.5,"Home, Style & Objects > Home and interiors",UNISEX,No,No,9
185,cmu5c19u200bxksb0pxsq5hti,"Georg Jensen Bloom Botanica Tea Lights","Heal's",https://www.heals.com/products/bloom-botanica-tea-light-set-of-2,,"Source: K",63.5,"Home, Style & Objects > Home and interiors",UNISEX,No,No,9
186,cmu5jmqyt00xvksb0ajdbnbd7,"Georg Jensen Sky Coaster Set","Heal's",https://www.heals.com/products/sky-coaster-set#product-content-10515525402957,,"Source: K",85,"Home and interiors",UNISEX,No,No,9
187,cmu5c1orz00ehksb0btb2k3ut,"Glasses Case","Nao Design",https://naoadesign.com/collections/goodbye-to-bulky-cases-scratched-lenses/products/printed-apple-leather-slim-glasses-case-5,,"Occasion: Practical and no-nonsense
Source: G",30,"Home, Style & Objects > Fashion & accessories",UNISEX,No,No,45
188,cmu5jly2q00t0ksb06iyb2vgi,"Glasses Case","Nao Design",https://naoadesign.com/collections/goodbye-to-bulky-cases-scratched-lenses/products/printed-apple-leather-slim-glasses-case-5,,"Occasion: Practical and no-nonsense
Source: G",30,"Home, Style & Objects > Fashion & accessories",UNISEX,No,No,45
189,cmu5bzu5z003gksb0qzhj5s78,"GLAZER mini Classic Ice","Ori Future",https://orifuture.com/products/glazer-mini-classic-clear-ice-mold?variant=51237944557872,,"Source: K",23,"Food & Drink > Spirits & Cocktails",UNISEX,No,No,9
190,cmu5jkoqf00kiksb02c2o6olq,"GLAZER mini Classic Ice","Ori Future",https://orifuture.com/products/glazer-mini-classic-clear-ice-mold?variant=51237944557872,,"Source: K",23,"Food & Drink > Spirits & Cocktails",UNISEX,No,No,9
191,cmu5jlwge00sqksb04zlfvxtj,"Glow Mirror","Beautifect",https://www.beautifect.com/products/beautifect-glow-mirror,,"Source: G",159,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
192,cmu5c1mh100e3ksb02w4uivwt,"Glow Mirror","Beautifect",https://www.beautifect.com/products/beautifect-glow-mirror,,"Source: G",159,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
193,cmu5c1n8n00e8ksb0xl98054i,"Golden Hour Perfume","Atelier Rebul",https://atelierrebul.co.uk/products/istanbul-golden-hour-eau-de-parfum-50ml,,"Source: G",60,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
194,cmu5jlx9g00suksb0vilbp5ta,"Golden Hour Perfume","Atelier Rebul",https://atelierrebul.co.uk/products/istanbul-golden-hour-eau-de-parfum-50ml,,"Source: G",60,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
195,cmu5jnsaa012pksb0oj4477ku,"Great Pretenders The 5th Avenue Paillette Cape","Daisy Daisy",https://www.daisydaisydirect.co.uk/childrens-fancy-dress-brighton/GP0010.html,,"Source: K",32,"Children",FEMALE,No,No,9
196,cmu5c0gj00074ksb0ik43til2,"GROOMING SET","Le Labo",https://www.lelabofragrances.com/grooming/grooming-set?source=shoppingads&region=GB&locale=EN&size=2x120ml,,"Source: K",80,"Lifestyle & Wellbeing > Beauty & Skincare",MALE,No,No,9
197,cmu5jl38300n8ksb078hlknla,"GROOMING SET","Le Labo",https://www.lelabofragrances.com/grooming/grooming-set?source=shoppingads&region=GB&locale=EN&size=2x120ml,,"Source: K",80,"Lifestyle & Wellbeing > Beauty & Skincare",MALE,No,No,9
198,cmu5c0t4l0096ksb03ikki4qs,"Gucci G-Chrono Stainless Steel Bracelet Watch","Ernest Jones",https://www.ernestjones.co.uk/gucci-gchrono-stainless-steel-bracelet-watch/p/V-3460452,,"Source: K",1190,"Home, Style & Objects > Watches",MALE,No,No,9
199,cmu5jlc9g00ouksb0sl6bqgl5,"Gucci G-Chrono Stainless Steel Bracelet Watch","Ernest Jones",https://www.ernestjones.co.uk/gucci-gchrono-stainless-steel-bracelet-watch/p/V-3460452,,"Source: K",1190,"Home, Style & Objects > Watches",MALE,No,No,9
200,cmu5c0z0400a7ksb066gbcbf2,"Gucci G-Timeless watch","Watches of Switzerland",https://www.watches-of-switzerland.co.uk/Gucci-G+Timeless-watch..-29mm-YA1265019/p/17371444,,"Source: K",1180,"Home, Style & Objects > Watches",FEMALE,No,No,9
201,cmu5jlgcn00poksb0g14lbi80,"Gucci G-Timeless watch","Watches of Switzerland",https://www.watches-of-switzerland.co.uk/Gucci-G+Timeless-watch..-29mm-YA1265019/p/17371444,,"Source: K",1180,"Home, Style & Objects > Watches",FEMALE,No,No,9
202,cmu5c0m5j0083ksb0vnr5etql,"Gucci Interlocking 18ct Yellow Gold Stud Earrings","Chisholm Hunter",https://www.chisholmhunter.co.uk/gucci-interlocking-g-18ct-yellow-gold-stud-earrings-ybd662111001.html,,"Source: K",760,"Home, Style & Objects > Jewellery",FEMALE,No,No,9
203,cmu5jl71100o0ksb0tlct0h45,"Gucci Interlocking 18ct Yellow Gold Stud Earrings","Chisholm Hunter",https://www.chisholmhunter.co.uk/gucci-interlocking-g-18ct-yellow-gold-stud-earrings-ybd662111001.html,,"Source: K",760,"Home, Style & Objects > Jewellery",FEMALE,No,No,9
204,cmu5c0opo008kksb0fc07ixuq,"Guess Emerson 42mm Mens Watch Green","Goldsmiths",https://www.goldsmiths.co.uk/Guess-Emerson-42mm-Mens-Watch-Green-GW0976G5/p/17824141,,"Source: K",65,"Home, Style & Objects > Watches",MALE,No,No,9
205,cmu5jl97400oeksb0fyj0h8us,"Guess Emerson 42mm Mens Watch Green","Goldsmiths",https://www.goldsmiths.co.uk/Guess-Emerson-42mm-Mens-Watch-Green-GW0976G5/p/17824141,,"Source: K",65,"Home, Style & Objects > Watches",MALE,No,No,9
206,cmu5jml5h00wyksb0miybcofv,"Hammered Braided Brass Wire Cuff Bracelet | Semi Matte Gold Boho Statement Bangle","Wolf & Badger",https://www.wolfandbadger.com/uk/hammered-braided-brass-wire-cuff-bracelet-semi-matte-gold-boho-statement-bangle/,,"Source: K",65,"Jewellery",FEMALE,No,No,9
207,cmu5jmtyn00ydksb06tb01n05,"Happy Veggies Wooden Puzzle","Sense Nest",https://www.sensenest.co.uk/products/happy-veggies-wooden-puzzle?variant=53328059203931&country=GB&currency=GBP,,"Source: K",17.99,"Children",UNISEX,No,No,9
208,cmu5jmsby00y4ksb0c4d0u08a,"Hardcrafted Blue Amber Glass","Masu",https://masuhome.com/products/edo-kiriko-handcrafted-blue-amber-whiskey-glass,,"Shipping from Canada within 2 weeks
Source: K",105,"Home and interiors",UNISEX,No,No,45
209,cmu5jlhz900q0ksb098611n3l,"Heritage Tan Leather Gardening Gloves Yellow Leather","The British Emporium",https://www.thebritishemporium.com/p/heritage-tan-gardening-gloves-y-leather/,,"Source: K",43,"Home, Style & Objects > Gardening",UNISEX,No,No,9
210,cmu5c11c100amksb05pd78chp,"Heritage Tan Leather Gardening Gloves Yellow Leather","The British Emporium",https://www.thebritishemporium.com/p/heritage-tan-gardening-gloves-y-leather/,,"Source: K",43,"Home, Style & Objects > Gardening",UNISEX,No,No,9
211,cmu5jlp5000r8ksb09m4kmafx,"Hermes Avalon throw blanket","Hermes",https://www.hermes.com/uk/en/product/avalon-throw-blanket-H102668Mv52/,,"Source: K",1620,"Home, Style & Objects > Home and interiors",UNISEX,No,No,9
212,cmu5c1bd800c7ksb0wj5jvbt6,"Hermes Avalon throw blanket","Hermes",https://www.hermes.com/uk/en/product/avalon-throw-blanket-H102668Mv52/,,"Source: K",1620,"Home, Style & Objects > Home and interiors",UNISEX,No,No,9
213,cmu5c1l6q00dvksb0xn42qzum,"Hermes Fragrance Disovery Set","Cosmetify",https://www.cosmetify.com/hermes-miniature-discovery-set/,,"Source: G",100,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
214,cmu5jlvn700skksb0lk5c3xr3,"Hermes Fragrance Disovery Set","Cosmetify",https://www.cosmetify.com/hermes-miniature-discovery-set/,,"Source: G",100,"Lifestyle & Wellbeing > Beauty & skincare",FEMALE,No,No,9
215,cmu5jo9bd013oksb0bxu9jtr4,"History Subscription Box for ages 6-11; learn through story driven adventures","Mysteries in Time",https://mysteriesintime.com/,,"Subscription from £15 a month
Source: G",15,"Children",UNISEX,No,No,39
216,cmu5jmnvk00xgksb0abgezpci,"HK Living - 70s ceramics:  XS bowls Set of 4 - Modernist","Haygen",https://www.haygenshop.com/products/hk-living-70s-ceramics-xs-bowls-set-of-4-modernist,,"Source: K",34.99,"Home and interiors",UNISEX,No,No,9
217,cmu5jltqk00s6ksb00oevzfi0,"Hot Towel Heater","DIY",https://www.diy.com/departments/costway-towel-warmer-bucket-20l-large-capacity-hot-towel-heater-with-fragrance-holder-white/7984707610324_BQ.prd?&&&&gclid=d331ccd281bd12ac7e79a6fc0c2001c4&gclsrc=3p.ds&msclkid=d331ccd281bd12ac7e79a6fc0c2001c4,,"Source: G",68,"Home, Style & Objects > Home & interiors",UNISEX,No,No,9
218,cmu5c1ik400dfksb0ekl10u6o,"Hot Towel Heater","DIY",https://www.diy.com/departments/costway-towel-warmer-bucket-20l-large-capacity-hot-towel-heater-with-fragrance-holder-white/7984707610324_BQ.prd?&&&&gclid=d331ccd281bd12ac7e79a6fc0c2001c4&gclsrc=3p.ds&msclkid=d331ccd281bd12ac7e79a6fc0c2001c4,,"Source: G",68,"Home, Style & Objects > Home & interiors",UNISEX,No,No,9
219,cmu5jn5dm010aksb0yu1xuw9q,"Hot Wheels City Hot Wheels Ultimate Dual Dragon Transporter and Cars Playset","Disney Store",https://www.disneystore.co.uk/woody-interactive-talking-action-figure-toy-story-417138061238.html,,"Source: K",39,"Children",MALE,No,No,9
220,cmu5jn1f300zlksb0c3lwqjn8,"Hot Wheels City Hot Wheels Ultimate Dual Dragon Transporter and Cars Playset","The Entertainer",https://www.thetoyshop.com//transport-toys/garages/Hot-Wheels-City-Hot-Wheels-Ultimate-Dual-Dragon-Transporter-and%C2%A0Cars-Playset/p/575059?,,"Source: K",39,"Children",MALE,No,No,9
221,cmu5jmzrl00zbksb0uiddevai,"Hot Wheels Monster Trucks 1:64 Trophy Champions Collection","Smyths Toys",https://www.smythstoys.com/uk/en-gb/toys/construction-and-cars/hot-wheels/hot-wheels-cars-and-trucks/hot-wheels-monster-trucks-1-64-trophy-champions-collection-die-cast-cars-11-pack/p/244855,,"Source: K",23.99,"Children",MALE,No,No,9
222,cmu5c1eyk00ctksb0no9lzfsy,"Hugo Boss Mens Grand Prix Watch","Hugo Boss",https://www.the-watch-studio.com/mens-watches-c2/hugo-boss-hb-1513676-mens-grand-prix-watch-p1220,,"Source: G",349,"Home, Style & Objects > Watches",MALE,No,No,9
223,cmu5jlrap00roksb0hc8pll62,"Hugo Boss Mens Grand Prix Watch","Hugo Boss",https://www.the-watch-studio.com/mens-watches-c2/hugo-boss-hb-1513676-mens-grand-prix-watch-p1220,,"Source: G",349,"Home, Style & Objects > Watches",MALE,No,No,9
224,cmu5jnfbz0119ksb0dcazy4ge,"Hydraulic Robot Arm","The Range",https://www.therange.co.uk/toys/electric-and-interactive-toys/interactive-toys/hydraulic-robot-arm,,"Source: K",33.4,"Children",MALE,No,No,9
225,cmu5c099e005zksb0v6owldiz,"Incense Cones Set - Palo Santo","Yoga Matters",https://www.yogamatters.com/products/parigotte-incense-cones-set-palo-santo?variant=54016396362113&currency=GBP,,"Sustainability & Eco Living
Source: K",26,"Lifestyle & Wellbeing > Spirituality",UNISEX,No,No,37
226,cmu5jkxzk00mcksb0556aa49a,"Incense Cones Set - Palo Santo","Yoga Matters",https://www.yogamatters.com/products/parigotte-incense-cones-set-palo-santo?variant=54016396362113&currency=GBP,,"Sustainability & Eco Living
Source: K",26,"Lifestyle & Wellbeing > Spirituality",UNISEX,No,No,37
227,cmu5jmj8v00wnksb0572dxjhm,"Infinity Charm Bracelet in Gold","lisaangel.co.uk",https://www.lisaangel.co.uk/infinity-charm-bracelet-gold,,"Source: K",22,"Jewellery",FEMALE,No,No,9
228,cmu5c08r1005wksb0ynq6zzg6,"Inner Bloom (Sandalwood, Lavender) | Ume Premium Incense","Lotus Zen",https://lotuszenincense.co.uk/collections/premium-incense/products/inner-bloom-sandalwood-lavender-ume-premium-incense,,"Source: K",25,"Lifestyle & Wellbeing > Spirituality",UNISEX,No,No,9
229,cmu5jkxpp00maksb04252ajub,"Inner Bloom (Sandalwood, Lavender) | Ume Premium Incense","Lotus Zen",https://lotuszenincense.co.uk/collections/premium-incense/products/inner-bloom-sandalwood-lavender-ume-premium-incense,,"Source: K",25,"Lifestyle & Wellbeing > Spirituality",UNISEX,No,No,9
230,cmu5jo52f0130ksb0cz92lhwd,"Janod Kawaii Create Your Own Origami Boxes","Crafts 4 Kids",https://www.crafts4kids.co.uk/products/janod-kawaii-create-your-own-origami-boxes?variant=55380063158645,,"Source: K",8.5,"Children",FEMALE,No,No,9
231,cmu5jmx9k00yvksb0838zl7n1,"Janod Tropik - Multi Activity Trolley","Hello Baby",https://www.hellobabydirect.com/products/janod-tropik-multi-activity-trolley-1?variant=45524377731325&country=GB&currency=GBP,,"Source: K",72.99,"Children",MALE,No,No,9
232,cmu5c0xq4009yksb0g599lau6,"Jazzmaster Quartz 32mm","Hamilton",https://www.hamiltonwatch.com/en-gb/h32301171-jazzmaster-quartz.html,,"Source: K",390,"Home, Style & Objects > Watches",FEMALE,No,No,9
233,cmu5jlf9k00pgksb03ogzxot0,"Jazzmaster Quartz 32mm","Hamilton",https://www.hamiltonwatch.com/en-gb/h32301171-jazzmaster-quartz.html,,"Source: K",390,"Home, Style & Objects > Watches",FEMALE,No,No,9
234,cmu5c0vff009jksb0x53bpk58,"Junghans Max Bill","Galio",https://www.galio.co.uk/product-page/junghans-max-bill-automatic,,"Source: K",1585,"Home, Style & Objects > Watches",MALE,No,No,9
235,cmu5jldmo00p4ksb05yxdwfnh,"Junghans Max Bill","Galio",https://www.galio.co.uk/product-page/junghans-max-bill-automatic,,"Source: K",1585,"Home, Style & Objects > Watches",MALE,No,No,9
236,cmu5jmzhh00z9ksb0n04k5tmd,"Jungle Dough Sensory Kids Craft Kit","Crafts 4 Kids",https://www.crafts4kids.co.uk/products/jungle-dough-sensory-kids-craft-kit?variant=57113522143605,,"Source: K",19.95,"Children",UNISEX,No,No,9
237,cmu5bzb4j000gksb04um19t00,"Kai Shun Premier Chef & Utility Knife Set","Borough Kitchen",https://www.boroughkitchen.com/products/kai-shun-premier-chef-utility-knife-set,,"Source: K",299,"Food & Drink > Cooking & Food",UNISEX,No,No,9
238,cmu5jkcrd00icksb0dqgxfnv8,"Kai Shun Premier Chef & Utility Knife Set","Borough Kitchen",https://www.boroughkitchen.com/products/kai-shun-premier-chef-utility-knife-set,,"Source: K",299,"Food & Drink > Cooking & Food",UNISEX,No,No,9
239,cmu5c0uem009dksb0ulxbt072,"Khaki Navy GMT Auto","Hamilton",https://www.hamiltonwatch.com/en-gb/h82555150-khaki-navy-scuba-gmt-auto.html,,"Source: K",1265,"Home, Style & Objects > Watches",MALE,No,No,9
240,cmu5jld3400p0ksb0m10gfvr6,"Khaki Navy GMT Auto","Hamilton",https://www.hamiltonwatch.com/en-gb/h82555150-khaki-navy-scuba-gmt-auto.html,,"Source: K",1265,"Home, Style & Objects > Watches",MALE,No,No,9
241,cmu5jngns011cksb0p2c10c48,"Kids' Ages 8 to 12 Years Skateboard","Decathlon",https://www.decathlon.co.uk/p/kids-ages-8-to-12-years-skateboard-size-7-5-cp500-mid-flag/334984/c121c227c347m8652998,,"Source: K",59.99,"Children",MALE,No,No,9
242,cmu5jnh6t011eksb0dbgw3ogk,"Kids Interactive, Inflatable LED Punch Bag","The Range",https://www.therange.co.uk/toys/electric-and-interactive-toys/interactive-toys/kids-interactive-inflatable-led-punch-bag,,"Source: K",59.99,"Children",MALE,No,No,9
243,cmu5jmyxh00z5ksb0sntqd5ai,"Kids Space Hopper - Super Heroes","Crafts 4 Kids",https://www.crafts4kids.co.uk/products/djeco-super-jumper-jumping-ball?variant=55242384408949,,"Source: K",16.5,"Children",UNISEX,No,No,9
244,cmu5jo6iw0137ksb07zj8rkwi,"KIDYKARAOKE Portable Karaoke Speaker Green by Kidywolf","Little Concepts",https://www.littleconcepts.co.uk/products/kidykaraoke-portable-karaoke-speaker-green,,"Source: K",64.98,"Children",FEMALE,No,No,9
